semester,skema,title,link,stream_link
E16/F17,Skema B,Ekstremumsundersøgelser Del 1,https://video.dtu.dk/media/Ekstremumsunders%C3%B8gelser+Del+1/0_n1vp9p2e/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_n1vp9p2e/format/url/protocol/https
E16/F17,Skema B,Ekstremumsundersøgelser Del 2,https://video.dtu.dk/media/Ekstremumsunders%C3%B8gelser+Del+2/0_yj3opfi1/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_yj3opfi1/format/url/protocol/https
E16/F17,Skema B,Integrationsteknik,https://video.dtu.dk/media/Integrationsteknik/0_6vla2wnj/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_6vla2wnj/format/url/protocol/https
E16/F17,Skema B,Riemannintegralet og Kurver i Planen og Rummet Del 1,https://video.dtu.dk/media/Riemannintegralet+og+Kurver+i+Planen+og+Rummet+Del+1/0_x3zaz0v6/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_x3zaz0v6/format/url/protocol/https
E16/F17,Skema B,Riemannintegralet og Kurver i Planen og Rummet Del 2,https://video.dtu.dk/media/Riemannintegralet+og+Kurver+i+Planen+og+Rummet+Del+2/0_5bw4txga/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_5bw4txga/format/url/protocol/https
E16/F17,Skema B,Planintegraler og Fladeintegraler Del 1 (Reupload),https://video.dtu.dk/media/Planintegraler+og+Fladeintegraler+Del+1+%28Reupload%29/0_arctfgih/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_arctfgih/format/url/protocol/https
E16/F17,Skema B,Planintegraler og Fladeintegraler Del 2,https://video.dtu.dk/media/Planintegraler+og+Fladeintegraler+Del+2/0_ihv1c4k1/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ihv1c4k1/format/url/protocol/https
E16/F17,Skema B,Særlige fladeintegraler,https://video.dtu.dk/media/S%C3%A6rlige+fladeintegraler/0_cwbnzsns/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_cwbnzsns/format/url/protocol/https
E16/F17,Skema B,Rumlige Områder og Rumintegraler Del 1,https://video.dtu.dk/media/Rumlige+Omr%C3%A5der+og+Rumintegraler+Del+1/0_j9sr306v/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_j9sr306v/format/url/protocol/https
E16/F17,Skema B,Rumlige Områder og Rumintegraler Del 2,https://video.dtu.dk/media/Rumlige+Omr%C3%A5der+og+Rumintegraler+Del+2/0_x6d7vmth/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_x6d7vmth/format/url/protocol/https
E16/F17,Skema B,Vektorfelter med Tangentielle Kurveintegraler Del 1,https://video.dtu.dk/media/Vektorfelter+med+Tangentielle+Kurveintegraler+Del+1/0_vtc8a9i7/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_vtc8a9i7/format/url/protocol/https
E16/F17,Skema B,Vektorfelter med Tangentielle Kurveintegraler Del 2,https://video.dtu.dk/media/Vektorfelter+med+Tangentielle+Kurveintegraler+Del+2/0_oii30y7x/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_oii30y7x/format/url/protocol/https
E16/F17,Skema B,"Rep. Vektorfelter, gradientfelter,tangentielt kurveintegral, divergens og rotation",https://video.dtu.dk/media/Rep.+Vektorfelter%2C+gradientfelter%2Ctangentielt+kurveintegral%2C+divergens+og+rotation/0_y3r7eief/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_y3r7eief/format/url/protocol/https
E16/F17,Skema B,Flux og Gauss' Divergenssætning Del 1,https://video.dtu.dk/media/Flux+og+Gauss%27+Divergenss%C3%A6tning+Del+1/0_76i15c9j/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_76i15c9j/format/url/protocol/https
E16/F17,Skema B,Flux og Gauss' Divergenssætning Del 2,https://video.dtu.dk/media/Flux+og+Gauss%27+Divergenss%C3%A6tning+Del+2/0_5vw3j3tw/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_5vw3j3tw/format/url/protocol/https
E16/F17,Skema B,Gauss’ divergenssætning og fluxintegral,https://video.dtu.dk/media/Gauss%E2%80%99+divergenss%C3%A6tning+og+fluxintegral/0_hd84grkb/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_hd84grkb/format/url/protocol/https
E16/F17,Skema B,Stokes' Sætning og Stamvektorfelter Del 1,https://video.dtu.dk/media/Stokes%27+S%C3%A6tning+og+Stamvektorfelter+Del+1/0_zj87gsub/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zj87gsub/format/url/protocol/https
E16/F17,Skema B,Stokes' Sætning og Stamvektorfelter Del 2,https://video.dtu.dk/media/Stokes%27+S%C3%A6tning+og+Stamvektorfelter+Del+2/0_omaq8pp0/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_omaq8pp0/format/url/protocol/https
E16/F17,Skema B,Repetition: 2-timersprøven Maj 2016,https://video.dtu.dk/media/RepetitionA+2-timerspr%C3%B8ven+Maj+2016/0_hap3jqpc/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_hap3jqpc/format/url/protocol/https
E16/F17,Skema B,InterMat Projekt Del 1,https://video.dtu.dk/media/InterMat+Projekt+Del+1/0_ybrbiuuk/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ybrbiuuk/format/url/protocol/https
E16/F17,Skema B,InterMat Projekt Del 1,https://video.dtu.dk/media/InterMat+Projekt+Del+1/0_crhhljfp/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_crhhljfp/format/url/protocol/https
E16/F17,Skema B,InterMat Projekt Del 1,https://video.dtu.dk/media/InterMat+Projekt+Del+1/0_dud8gcpr/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_dud8gcpr/format/url/protocol/https
E16/F17,Skema B,InterMat Projekt Del 1,https://video.dtu.dk/media/InterMat+Projekt+Del+1/0_risvw6yd/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_risvw6yd/format/url/protocol/https
E16/F17,Skema B,InterMat Projektdag Del 2,https://video.dtu.dk/media/InterMat+Projektdag+Del+2/0_ayvfcnsq/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ayvfcnsq/format/url/protocol/https
E17/F18,Skema B,Komplekse tal 1 -part 1,https://video.dtu.dk/media/Komplekse+tal+1+-part+1/0_p1cud2lg/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_p1cud2lg/format/url/protocol/https
E17/F18,Skema B,Komplekse tal 1 -part 2,https://video.dtu.dk/media/Komplekse+tal+1+-part+2/0_36d9gwrz/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_36d9gwrz/format/url/protocol/https
E17/F18,Skema B,Regning med reelle og komplekse tal,https://video.dtu.dk/media/Regning+med+reelle+og+komplekse+tal/0_fe6jkjnf/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_fe6jkjnf/format/url/protocol/https
E17/F18,Skema B,Polære koordinater og eksponentiel form - Part 1,https://video.dtu.dk/media/Pol%C3%A6re+koordinater+og+eksponentiel+form+-+Part+1/0_uiguijao/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_uiguijao/format/url/protocol/https
E17/F18,Skema B,Polære koordinater og eksponentiel form - Part 2,https://video.dtu.dk/media/Pol%C3%A6re+koordinater+og+eksponentiel+form+-+Part+2/0_w2mchz0d/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_w2mchz0d/format/url/protocol/https
E17/F18,Skema B,Polære koordinater og eksponentialfunktionen,https://video.dtu.dk/media/Pol%C3%A6re+koordinater+og+eksponentialfunktionen/0_lgm9dzwb/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_lgm9dzwb/format/url/protocol/https
E17/F18,Skema B,Komplekse Tal-Polynomier Part 1,https://video.dtu.dk/media/Komplekse+Tal-Polynomier+Part+1/0_va1hidud/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_va1hidud/format/url/protocol/https
E17/F18,Skema B,Komplekse Tal-Polynomier Part 2,https://video.dtu.dk/media/Komplekse+Tal-Polynomier+Part+2/0_7kemrj82/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7kemrj82/format/url/protocol/https
E17/F18,Skema B,Komplekse tal - Differentiabilitet,https://video.dtu.dk/media/Komplekse+tal+-+Differentiabilitet/0_hblvo135/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_hblvo135/format/url/protocol/https
E17/F18,Skema B,Taylors Formel part 1,https://video.dtu.dk/media/Taylors+Formel+part+1/0_uwzet5oi/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_uwzet5oi/format/url/protocol/https
E17/F18,Skema B,Taylors Formel part 2,https://video.dtu.dk/media/Taylors+Formel+part+2/0_720s8mqq/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_720s8mqq/format/url/protocol/https
E17/F18,Skema B,Lineære ligningssystemer - Part 1,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+-+Part+1/0_4kt3v87w/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_4kt3v87w/format/url/protocol/https
E17/F18,Skema B,Lineære ligningssystemer - Part 2,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+-+Part+2/0_ldjjh4mt/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ldjjh4mt/format/url/protocol/https
E17/F18,Skema B,Matrixalgebra,https://video.dtu.dk/media/Matrixalgebra/0_l648j4iv/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_l648j4iv/format/url/protocol/https
E17/F18,Skema B,Determinanter og vektor-geometri-Part1,https://video.dtu.dk/media/Determinanter+og+vektor-geometri-Part1/0_u21wuh3e/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_u21wuh3e/format/url/protocol/https
E17/F18,Skema B,Determinanter og vektor-geometri-Part2,https://video.dtu.dk/media/Determinanter+og+vektor-geometri-Part2/0_y3mhkg4j/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_y3mhkg4j/format/url/protocol/https
E17/F18,Skema B,Geometri i planen og rummet,https://video.dtu.dk/media/Geometri+i+planen+og+rummet/0_0f02vaqy/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_0f02vaqy/format/url/protocol/https
E17/F18,Skema B,Vektorrum-Part 1,https://video.dtu.dk/media/Vektorrum-Part+1/0_7jdsmfb0/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7jdsmfb0/format/url/protocol/https
E17/F18,Skema B,Vektorrum-Part 1,https://video.dtu.dk/media/Vektorrum-Part+1/0_1hm84l8a/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_1hm84l8a/format/url/protocol/https
E17/F18,Skema B,Vektorrum-Part 2,https://video.dtu.dk/media/Vektorrum-Part+2/0_pumksmj8/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_pumksmj8/format/url/protocol/https
E17/F18,Skema B,Lineære afbildninger-Part 2,https://video.dtu.dk/media/Line%C3%A6re+afbildninger-Part+2/0_fm48dkhx/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_fm48dkhx/format/url/protocol/https
E17/F18,Skema B,Lineære afbildninger-Part 1,https://video.dtu.dk/media/Line%C3%A6re+afbildninger-Part+1/0_ros2ggy1/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ros2ggy1/format/url/protocol/https
E17/F18,Skema B,Afbildningsmatricer og basisskifte,https://video.dtu.dk/media/Afbildningsmatricer+og+basisskifte/0_1hxzf1iz/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_1hxzf1iz/format/url/protocol/https
E17/F18,Skema B,Lineære 1.ordens differentialligninger - Del 1,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+differentialligninger+-+Del+1/0_u8lpj7an/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_u8lpj7an/format/url/protocol/https
E17/F18,Skema B,Lineære 1.ordens differentialligninger - Del 2,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+differentialligninger+-+Del+2/0_byqlbkjm/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_byqlbkjm/format/url/protocol/https
E17/F18,Skema B,Egenværdier og Egenvektorer -Part1,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+-Part1/0_nulgp7p3/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_nulgp7p3/format/url/protocol/https
E17/F18,Skema B,Egenværdier og Egenvektorer -Part2,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+-Part2/0_zj5jde3w/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zj5jde3w/format/url/protocol/https
E17/F18,Skema B,Diagonalisering ved similartransformation,https://video.dtu.dk/media/Diagonalisering+ved+similartransformation/0_9wf0sa6h/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_9wf0sa6h/format/url/protocol/https
E17/F18,Skema B,Symmetriske matricer -Part1,https://video.dtu.dk/media/Symmetriske+matricer+-Part1/0_qmj6v8ke/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_qmj6v8ke/format/url/protocol/https
E17/F18,Skema B,Symmetriske matricer -Part2,https://video.dtu.dk/media/Symmetriske+matricer+-Part2/0_7jslsmbv/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7jslsmbv/format/url/protocol/https
E17/F18,Skema B,Positiv ortogonal matrix,https://video.dtu.dk/media/Positiv+ortogonal+matrix/0_g3x8vvak/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_g3x8vvak/format/url/protocol/https
E17/F18,Skema B,Differentialligningssystemer - Part 1,https://video.dtu.dk/media/Differentialligningssystemer+-+Part+1/0_h1spmcsy/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_h1spmcsy/format/url/protocol/https
E17/F18,Skema B,Differentialligningssystemer - Part 2,https://video.dtu.dk/media/Differentialligningssystemer+-+Part+2/0_6ox5iwpa/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_6ox5iwpa/format/url/protocol/https
E17/F18,Skema B,Andenordens differentialligninger - Part 1,https://video.dtu.dk/media/Andenordens+differentialligninger+-+Part+1/0_g3zswarj/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_g3zswarj/format/url/protocol/https
E17/F18,Skema B,Andenordens differentialligninger - Part 2,https://video.dtu.dk/media/Andenordens+differentialligninger+-+Part+2/0_n55lsns4/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_n55lsns4/format/url/protocol/https
E17/F18,Skema B,Øvelse.,https://video.dtu.dk/media/%C3%98velse./0_481y9w9f/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_481y9w9f/format/url/protocol/https
E17/F18,Skema B,Funktioner af to variable Del 1,https://video.dtu.dk/media/Funktioner+af+to+variable+Del+1/0_ut3rt155/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ut3rt155/format/url/protocol/https
E17/F18,Skema B,Funktioner af to variable del 2,https://video.dtu.dk/media/Funktioner+af+to+variable+del+2/0_zonsj2rf/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zonsj2rf/format/url/protocol/https
E17/F18,Skema B,Mere om funktioner af to variable,https://video.dtu.dk/media/Mere+om+funktioner+af+to+variable/0_by13cx05/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_by13cx05/format/url/protocol/https
E17/F18,Skema B,Taylors formler del 2,https://video.dtu.dk/media/Taylors+formler+del+2/0_lntfb4pc/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_lntfb4pc/format/url/protocol/https
E17/F18,Skema B,Taylors formler del 1,https://video.dtu.dk/media/Taylors+formler+del+1/0_gzf88zns/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_gzf88zns/format/url/protocol/https
E17/F18,Skema B,Keglesnit,https://video.dtu.dk/media/Keglesnit/0_xf33qhdc/185138,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_xf33qhdc/format/url/protocol/https
